,date,name,symbol,market_cap,price,volume
2968,2022-12-03,Cardano,ADA,11010992667.58,0.3197,228514875.82
2969,2022-12-03,ICPolygon,MATIC,7888729905.93,0.9032,224283182.34
2970,2022-12-03,Polkadot,DOT,6278846019.68,5.501,195742542.8
2971,2022-12-03,Dai,DAI,5687447980.5,0.9996,139770008.4
2972,2022-12-03,Litecoin,LTC,5495983527.99,76.6,348753639.91
2973,2022-12-03,BShiba Inu,SHIB,5058059840.97,9.21e-06,121673808.39
2974,2022-12-03,TRON,TRX,4941468178.66,0.05364,150496347.63
2975,2022-12-03,Solana,SOL,4839921670.2,13.3,161314094.14
2976,2022-12-03,Uniswap,UNI,4649329363.29,6.0998,97775211.28
2977,2022-12-03,XAvalanche,AVAX,4165570104.38,13.43,179887085.91
2978,2022-12-03,KChainlink,LINK,3679750654.25,7.2436,209127716.97
2979,2022-12-03,UNUS SED LEO,LEO,3608120856.12,3.7823,3651961.6
2980,2022-12-10,Bitcoin,BTC,329389313682.62,17128.72,12706781968.8
2981,2022-12-10,Ethereum,ETH,154972318287.58,1266.38,3282499999.33
2982,2022-12-10,TTether,USDT,65711185951.41,1.0,16256414916.41
2983,2022-12-10,BNB,BNB,46090966906.46,288.13,439735199.89
2984,2022-12-10,CUSD Coin,USDC,42748698048.42,1.0001,1280687558.32
2985,2022-12-10,DBinance USD,BUSD,22101996413.91,1.0001,3896163188.29
2986,2022-12-10,XRP,XRP,19487806148.83,0.3867,331624479.71
2987,2022-12-10,EDogecoin,DOGE,12797000669.9,0.09646,242190274.35
2988,2022-12-10,Cardano,ADA,10775171840.47,0.3126,95343946.54
2989,2022-12-10,ICPolygon,MATIC,7932957073.4,0.9083,152011097.62
2990,2022-12-10,Polkadot,DOT,6041864579.17,5.2736,97062171.95
2991,2022-12-10,Dai,DAI,5878083047.87,1.0001,108331349.89
2992,2022-12-10,Litecoin,LTC,5483511129.5,76.37,272669008.99
2993,2022-12-10,BShiba Inu,SHIB,5048356917.5,9.19e-06,58053489.52
2994,2022-12-10,TRON,TRX,5044602843.56,0.05479,159988845.91
2995,2022-12-10,Solana,SOL,4970727968.1,13.58,109293690.99
2996,2022-12-10,Uniswap,UNI,4631621671.53,6.0766,41923350.82
2997,2022-12-10,XAvalanche,AVAX,4187099130.63,13.48,90549473.1
2998,2022-12-10,UNUS SED LEO,LEO,3564335029.02,3.7364,1121385.34
2999,2022-12-10,KChainlink,LINK,3481224558.57,6.8528,138343803.15
3000,2022-12-17,Bitcoin,BTC,323078968931.89,16795.09,14463581825.22
3001,2022-12-17,Ethereum,ETH,145398457166.24,1188.15,5077258585.95
3002,2022-12-17,TTether,USDT,66062840064.2,1.0002,21306704152.42
3003,2022-12-17,CUSD Coin,USDC,44936687161.14,1.0,2160638040.57
3004,2022-12-17,BNB,BNB,38796722023.24,242.53,1196953525.57
3005,2022-12-17,DBinance USD,BUSD,18433916239.69,0.9996,4321525256.75
3006,2022-12-17,XRP,XRP,17862371950.24,0.3548,590468249.51
3007,2022-12-17,EDogecoin,DOGE,10516394110.77,0.07927,495547979.35
3008,2022-12-17,Cardano,ADA,9203922594.05,0.2669,336512356.27
3009,2022-12-17,ICPolygon,MATIC,7128441200.97,0.8161,291109286.31
3010,2022-12-17,Dai,DAI,5844869822.81,0.9999,122294487.06
3011,2022-12-17,Polkadot,DOT,5407923406.79,4.7103,184368883.81
3012,2022-12-17,TRON,TRX,5049579870.1,0.05487,225983901.33
3013,2022-12-17,Litecoin,LTC,4667289149.0,64.96,688308692.73
3014,2022-12-17,Solana,SOL,4583736807.04,12.5,222801054.58
3015,2022-12-17,BShiba Inu,SHIB,4554559794.63,8.3e-06,133002793.24
3016,2022-12-17,Uniswap,UNI,4114509582.91,5.3981,67178611.55
3017,2022-12-17,UNUS SED LEO,LEO,3790878576.82,3.9739,3065693.51
3018,2022-12-17,XAvalanche,AVAX,3721600046.73,11.96,128236701.73
3019,2022-12-17,CWrapped Bitcoin,WBTC,3116691244.8,16755.52,81590708.75
3020,2022-12-24,Bitcoin,BTC,324190184505.63,16847.76,9744636213.3
3021,2022-12-24,Ethereum,ETH,149436675608.58,1221.15,2626153345.38
3022,2022-12-24,TTether,USDT,66247148297.09,0.9999,11647419532.79
3023,2022-12-24,CUSD Coin,USDC,44217845875.15,1.0,915340746.41
3024,2022-12-24,BNB,BNB,39133349163.76,244.64,280627376.19
3025,2022-12-24,XRP,XRP,17729913120.82,0.3522,225391031.76
3026,2022-12-24,DBinance USD,BUSD,17549515336.37,1.0003,1966930384.9
3027,2022-12-24,EDogecoin,DOGE,10301579920.0,0.07765,165055616.67
3028,2022-12-24,Cardano,ADA,8948199840.91,0.2594,90666009.71
3029,2022-12-24,ICPolygon,MATIC,6952464465.68,0.796,100230352.31
3030,2022-12-24,Dai,DAI,5856114841.53,0.9999,64047841.44
3031,2022-12-24,Polkadot,DOT,5121920053.88,4.4538,49798355.14
3032,2022-12-24,TRON,TRX,5035944625.85,0.05474,101569504.5
3033,2022-12-24,Litecoin,LTC,4729339271.0,65.77,178396939.4
3034,2022-12-24,BShiba Inu,SHIB,4571000241.97,8.33e-06,44533809.49
3035,2022-12-24,Solana,SOL,4199217231.55,11.44,202780776.14
3036,2022-12-24,Uniswap,UNI,3967505790.6,5.2053,38719638.95
3037,2022-12-24,XAvalanche,AVAX,3636153165.51,11.68,49904792.47
3038,2022-12-24,UNUS SED LEO,LEO,3483153768.91,3.6513,2521899.27
3039,2022-12-24,CWrapped Bitcoin,WBTC,3102514051.77,16815.37,20760623.69
3040,2022-12-31,Bitcoin,BTC,318516317872.24,16547.5,11239186456.23
3041,2022-12-31,Ethereum,ETH,146453523490.14,1196.77,3018513333.04
3042,2022-12-31,TTether,USDT,66242103757.59,0.9997,13466542553.44
3043,2022-12-31,CUSD Coin,USDC,44540806740.1,1.0,1329559200.18
3044,2022-12-31,BNB,BNB,39407173515.71,246.35,307551853.14
3045,2022-12-31,XRP,XRP,17113207466.28,0.3399,337167277.68
3046,2022-12-31,DBinance USD,BUSD,16695767093.61,1.0002,2690117726.02
3047,2022-12-31,EDogecoin,DOGE,9325956852.39,0.07029,289371048.7
3048,2022-12-31,Cardano,ADA,8505385897.18,0.2465,144122815.19
3049,2022-12-31,ICPolygon,MATIC,6625126687.82,0.7585,119298994.36
3050,2022-12-31,Dai,DAI,5756764960.86,0.9998,93732789.19
3051,2022-12-31,Litecoin,LTC,5036500356.72,70.0,367586009.18
3052,2022-12-31,TRON,TRX,5012006848.01,0.0545,128634359.48
3053,2022-12-31,Polkadot,DOT,4970040362.13,4.3148,80874550.14
3054,2022-12-31,BShiba Inu,SHIB,4440400295.88,8.09e-06,63222219.0
3055,2022-12-31,Uniswap,UNI,3935204673.79,5.1629,37928474.22
3056,2022-12-31,Solana,SOL,3658820467.9,9.961,285758573.06
3057,2022-12-31,UNUS SED LEO,LEO,3442484037.86,3.6086,2230953.8
3058,2022-12-31,XAvalanche,AVAX,3397065707.64,10.9,84881314.58
3059,2022-12-31,CWrapped Bitcoin,WBTC,3030172730.23,16499.88,30604702.23
3060,2023-01-07,Bitcoin,BTC,326478273136.69,16955.08,7714767174.32
3061,2023-01-07,Ethereum,ETH,154713649605.36,1264.27,2565213547.9
3062,2023-01-07,TTether,USDT,66265590691.58,0.9999,11626878300.64
3063,2023-01-07,CUSD Coin,USDC,43796523902.41,0.9999,1570732741.85
3064,2023-01-07,BNB,BNB,41795720411.57,261.28,327712513.67
3065,2023-01-07,XRP,XRP,17407484300.95,0.3443,334559534.06
3066,2023-01-07,DBinance USD,BUSD,16429512793.14,1.0003,2321828767.65
3067,2023-01-07,Cardano,ADA,9566258070.27,0.2771,166488085.74
3068,2023-01-07,EDogecoin,DOGE,9581788862.95,0.07222,173703550.83
3069,2023-01-07,ICPolygon,MATIC,7046283079.78,0.8067,165603125.49
3070,2023-01-07,Dai,DAI,5753861515.04,0.9999,83731352.11
3071,2023-01-07,Litecoin,LTC,5499144135.91,76.37,332539242.7
3072,2023-01-07,Polkadot,DOT,5383462610.7,4.666,69639293.31
3073,2023-01-07,Solana,SOL,4842544146.21,13.09,210349250.12
3074,2023-01-07,TRON,TRX,4782224349.02,0.05202,277255900.08
3075,2023-01-07,BShiba Inu,SHIB,4628555183.59,8.43e-06,122401278.45
3076,2023-01-07,Uniswap,UNI,4130190346.11,5.4187,38759717.51
3077,2023-01-07,XAvalanche,AVAX,3659041325.38,11.74,99819318.94
3078,2023-01-07,UNUS SED LEO,LEO,3303922309.09,3.4634,2406665.57
3079,2023-01-07,CWrapped Bitcoin,WBTC,3101221234.3,16932.85,19472401.68
3080,2023-01-14,Bitcoin,BTC,404052157141.44,20976.3,38967784639.05
3081,2023-01-14,Ethereum,ETH,189765994312.94,1550.71,15444626013.73
3082,2023-01-14,TTether,USDT,66283004520.27,1.0002,53708266585.11
3083,2023-01-14,BNB,BNB,48827039541.48,305.24,1087358890.8
3084,2023-01-14,CUSD Coin,USDC,43660587269.4,1.0001,4297415658.48
3085,2023-01-14,XRP,XRP,20054205584.96,0.3954,1601102465.54
3086,2023-01-14,DBinance USD,BUSD,16442025814.43,1.0005,13600786556.04
3087,2023-01-14,Cardano,ADA,12181196333.21,0.3526,747126616.99
3088,2023-01-14,EDogecoin,DOGE,11585273513.91,0.08732,1101070506.77
3089,2023-01-14,Solana,SOL,8987372935.51,24.25,3399684035.25
3090,2023-01-14,ICPolygon,MATIC,8731442837.23,0.9997,978285806.07
3091,2023-01-14,Polkadot,DOT,6962125741.77,6.0246,643130104.58
3092,2023-01-14,Litecoin,LTC,6327374199.41,87.81,1235692683.85
3093,2023-01-14,Dai,DAI,5833011446.65,0.9999,242355185.81
3094,2023-01-14,BShiba Inu,SHIB,5710596785.76,1.04e-05,587763519.75
3095,2023-01-14,TRON,TRX,5685689952.58,0.06188,566265041.39
3096,2023-01-14,XAvalanche,AVAX,5283828052.75,16.96,1069929454.61
3097,2023-01-14,Uniswap,UNI,5052779242.57,6.6291,238710773.96
3098,2023-01-14,CWrapped Bitcoin,WBTC,3837994434.68,20955.68,310307584.52
3099,2023-01-14,MCosmos,ATOM,3692657917.88,12.89,348052352.16
3100,2023-01-21,Bitcoin,BTC,438896650641.23,22777.63,32442278429.47
3101,2023-01-21,Ethereum,ETH,199116747175.27,1627.12,8859250310.35
3102,2023-01-21,TTether,USDT,66499261962.96,1.0002,40470629184.14
3103,2023-01-21,BNB,BNB,47254381542.52,299.26,755028963.51
3104,2023-01-21,CUSD Coin,USDC,43349621955.77,0.9998,3742948233.77
3105,2023-01-21,XRP,XRP,20498230600.25,0.4035,1037235128.52
3106,2023-01-21,DBinance USD,BUSD,16210548872.77,0.9996,11570534938.56
3107,2023-01-21,Cardano,ADA,12758076289.98,0.369,609231749.69
3108,2023-01-21,EDogecoin,DOGE,11245805169.51,0.08476,716057147.51
3109,2023-01-21,Solana,SOL,9141811766.33,24.63,1948796869.95
3110,2023-01-21,ICPolygon,MATIC,8646770322.76,0.99,532015698.73
3111,2023-01-21,Polkadot,DOT,7244177480.91,6.2494,359248913.45
3112,2023-01-21,BShiba Inu,SHIB,6540702404.42,1.191e-05,498671144.42
3113,2023-01-21,Litecoin,LTC,6368042805.54,88.31,678058076.73
3114,2023-01-21,Dai,DAI,5861535273.31,0.9992,206143731.05
3115,2023-01-21,TRON,TRX,5670062410.77,0.06173,260535017.26
3116,2023-01-21,XAvalanche,AVAX,5313521648.75,16.9,451849941.44
3117,2023-01-21,Uniswap,UNI,5084658196.25,6.6709,131144703.84
3118,2023-01-21,CWrapped Bitcoin,WBTC,4096758950.74,22722.22,204137593.61
3119,2023-01-21,MCosmos,ATOM,3751580257.35,13.1,233680831.09
3120,2023-01-28,Bitcoin,BTC,443936922524.45,23031.09,14712928379.05
3121,2023-01-28,Ethereum,ETH,192424955722.91,1572.44,5803653357.3
3122,2023-01-28,TTether,USDT,67517556583.29,1.0002,23967491540.12
3123,2023-01-28,BNB,BNB,48356662482.17,306.24,434715821.81
3124,2023-01-28,CUSD Coin,USDC,43093041224.96,1.0001,2554816546.66
3125,2023-01-28,XRP,XRP,20734689638.68,0.4081,508978346.93
3126,2023-01-28,DBinance USD,BUSD,15812466623.21,1.0001,5914540243.9
3127,2023-01-28,Cardano,ADA,13223841546.02,0.3824,354272483.5
3128,2023-01-28,EDogecoin,DOGE,11646893473.73,0.08779,642333815.97
3129,2023-01-28,ICPolygon,MATIC,9994082204.37,1.1442,624675428.25
3130,2023-01-28,Solana,SOL,8909861432.72,23.98,489857934.01
3131,2023-01-28,Polkadot,DOT,7368433699.48,6.3983,192797812.73
3132,2023-01-28,Litecoin,LTC,6465505641.55,89.6,403642649.28
3133,2023-01-28,BShiba Inu,SHIB,6482414896.64,1.181e-05,320151727.54
3134,2023-01-28,XAvalanche,AVAX,6486318777.67,20.6,689054376.68
3135,2023-01-28,Dai,DAI,5839533021.82,0.9999,120006414.3
3136,2023-01-28,TRON,TRX,5793369647.75,0.06309,232264923.74
3137,2023-01-28,Uniswap,UNI,5057012636.42,6.6347,78872282.14
3138,2023-01-28,CWrapped Bitcoin,WBTC,4058434091.46,22974.75,80470056.93
3139,2023-01-28,MCosmos,ATOM,3781918376.52,13.21,180805749.23
3140,2023-02-04,Bitcoin,BTC,449874457148.44,23331.85,15639298538.02
3141,2023-02-04,Ethereum,ETH,204004483831.53,1667.06,5843302511.7
3142,2023-02-04,TTether,USDT,68035414442.1,1.0001,24493083192.94
3143,2023-02-04,BNB,BNB,52204662733.88,330.62,440935963.16
3144,2023-02-04,CUSD Coin,USDC,41947523526.67,0.9999,2476218901.22
3145,2023-02-04,XRP,XRP,20893933584.25,0.4113,583121354.47
3146,2023-02-04,DBinance USD,BUSD,16269254001.53,0.9998,6427553818.0
3147,2023-02-04,Cardano,ADA,13834409751.42,0.3997,264897944.64
3148,2023-02-04,EDogecoin,DOGE,12707495339.55,0.09578,1071858300.64
3149,2023-02-04,ICPolygon,MATIC,10923379360.8,1.2506,531020758.29
3150,2023-02-04,Solana,SOL,9060009008.87,24.32,321758042.53
3151,2023-02-04,BShiba Inu,SHIB,8076654748.81,1.471e-05,1728233565.78
3152,2023-02-04,Polkadot,DOT,7942196906.48,6.8831,214142890.84
3153,2023-02-04,Litecoin,LTC,7120806332.71,98.61,412470764.15
3154,2023-02-04,XAvalanche,AVAX,6624201885.8,21.02,270970237.21
3155,2023-02-04,TRON,TRX,5857786656.01,0.06382,240138021.7
3156,2023-02-04,Dai,DAI,5805253355.0,0.9997,128502699.83
3157,2023-02-04,Uniswap,UNI,5491089683.32,7.2042,115928547.39
3158,2023-02-04,MCosmos,ATOM,4203704196.48,14.68,147945085.59
3159,2023-02-04,CWrapped Bitcoin,WBTC,4118839700.98,23303.6,107058074.58
3160,2023-02-11,Bitcoin,BTC,421847190488.28,21870.87,16356226232.0
3161,2023-02-11,Ethereum,ETH,188446792043.72,1539.93,5064007415.55
3162,2023-02-11,TTether,USDT,68330558641.56,1.0002,22803314100.56
3163,2023-02-11,BNB,BNB,49046008530.25,310.62,348569461.74
3164,2023-02-11,CUSD Coin,USDC,41299901610.01,0.9999,2420063116.14
3165,2023-02-11,XRP,XRP,19507269578.28,0.384,436697704.63
3166,2023-02-11,DBinance USD,BUSD,16151030172.31,1.0001,6536126788.37
3167,2023-02-11,Cardano,ADA,12782570420.43,0.3692,224047056.23
3168,2023-02-11,EDogecoin,DOGE,10928347807.07,0.08237,244141278.88
3169,2023-02-11,ICPolygon,MATIC,10930232695.93,1.2514,452302092.39
3170,2023-02-11,Solana,SOL,7816989405.42,20.83,267159266.61
3171,2023-02-11,Polkadot,DOT,7257540747.15,6.2788,139375050.04
3172,2023-02-11,BShiba Inu,SHIB,7086654151.87,1.291e-05,322458630.06
3173,2023-02-11,Litecoin,LTC,6823466669.06,94.43,410760114.76
3174,2023-02-11,TRON,TRX,5848866379.74,0.0638,192015517.29
3175,2023-02-11,XAvalanche,AVAX,5681427619.65,18.03,134054933.42
3176,2023-02-11,Dai,DAI,5197177186.41,0.9997,96315254.11
3177,2023-02-11,Uniswap,UNI,4941717083.08,6.4834,63764866.96
3178,2023-02-11,MCosmos,ATOM,3940056497.93,13.76,119502216.66
3179,2023-02-11,CWrapped Bitcoin,WBTC,3849341210.38,21846.81,133224980.7
3180,2023-02-18,Bitcoin,BTC,477238847082.45,24641.28,19625427157.74
3181,2023-02-18,Ethereum,ETH,203584938095.08,1691.82,5491437195.03
3182,2023-02-18,TTether,USDT,82103355993.16,1.0002,30777314970.57
3183,2023-02-18,BNB,BNB,49358539715.42,316.68,467884010.78
3184,2023-02-18,CUSD Coin,USDC,30229429449.77,0.9999,2724755647.42
3185,2023-02-18,XRP,XRP,20456776498.1,0.3946,499633441.66
3186,2023-02-18,Cardano,ADA,14154091819.32,0.4063,314618906.61
3187,2023-02-18,ICPolygon,MATIC,13752484285.0,1.4868,774164641.06
3188,2023-02-18,EDogecoin,DOGE,12384085012.79,0.08893,397918582.35
3189,2023-02-18,Solana,SOL,9271462576.65,23.48,370892072.82
3190,2023-02-18,Polkadot,DOT,8558941589.23,7.2427,422027607.77
3191,2023-02-18,BShiba Inu,SHIB,7777848737.93,1.319e-05,241875734.13
3192,2023-02-18,Litecoin,LTC,7272334866.54,99.79,625887363.55
3193,2023-02-18,XAvalanche,AVAX,6474649185.42,19.58,258172527.97
3194,2023-02-18,TRON,TRX,6348824940.81,0.07014,226753466.21
3195,2023-02-18,DBinance USD,BUSD,5966250665.2,1.0001,5669919428.03
3196,2023-02-18,Dai,DAI,4882347728.31,0.9998,106387642.54
3197,2023-02-18,KChainlink,LINK,4141098888.62,8.0083,844845497.75
3198,2023-02-18,MCosmos,ATOM,4095530458.73,14.3,160827464.03
3199,2023-02-18,Uniswap,UNI,4033036557.85,6.9836,176201911.94
3200,2023-02-25,Bitcoin,BTC,447323985682.71,23175.38,16100721565.07
3201,2023-02-25,Ethereum,ETH,195175909086.01,1594.91,5657686234.9
3202,2023-02-25,TTether,USDT,70807584542.65,1.0001,25281973905.87
3203,2023-02-25,BNB,BNB,47745317303.57,302.38,310503639.85
3204,2023-02-25,CUSD Coin,USDC,42552497476.79,1.0003,2686817523.0
3205,2023-02-25,XRP,XRP,19263772901.08,0.3781,552223148.44
3206,2023-02-25,Cardano,ADA,12559092274.67,0.3624,281884666.8
3207,2023-02-25,DBinance USD,BUSD,11129667963.52,1.0,4631043675.04
3208,2023-02-25,ICPolygon,MATIC,10907852366.66,1.2489,471995898.05
3209,2023-02-25,EDogecoin,DOGE,10717881956.23,0.08079,316321963.4
3210,2023-02-25,Solana,SOL,8521883475.19,22.52,547286025.42
3211,2023-02-25,Polkadot,DOT,7592364611.79,6.5406,241439673.62
3212,2023-02-25,BShiba Inu,SHIB,6810648448.76,1.24e-05,201956712.65
3213,2023-02-25,Litecoin,LTC,6748594859.28,93.26,414154710.05
3214,2023-02-25,TRON,TRX,6204865497.71,0.06783,206862281.46
3215,2023-02-25,XAvalanche,AVAX,5664047756.52,17.96,242999789.9
3216,2023-02-25,Dai,DAI,5215201709.58,1.0007,125879774.44
3217,2023-02-25,Uniswap,UNI,4928448396.43,6.466,74237616.07
3218,2023-02-25,CWrapped Bitcoin,WBTC,4076024057.3,23159.71,188173642.26
3219,2023-02-25,KChainlink,LINK,3747329938.87,7.3766,311632711.84
3220,2023-03-04,Bitcoin,BTC,431607268094.03,22353.35,11166012913.03
3221,2023-03-04,Ethereum,ETH,191750540944.78,1566.92,4389045366.61
3222,2023-03-04,TTether,USDT,71367261624.02,1.0001,18409338906.96
3223,2023-03-04,BNB,BNB,45711023160.67,289.5,289197234.83
3224,2023-03-04,CUSD Coin,USDC,43827273128.59,1.0,2215392974.02
3225,2023-03-04,XRP,XRP,19046115907.96,0.3738,556621575.18
3226,2023-03-04,Cardano,ADA,11668407057.63,0.3365,173055989.22
3227,2023-03-04,EDogecoin,DOGE,9891452842.17,0.07456,267382234.47
3228,2023-03-04,ICPolygon,MATIC,9838727038.08,1.1264,332913155.52
3229,2023-03-04,DBinance USD,BUSD,8917482914.38,1.0002,3117734287.7
3230,2023-03-04,Solana,SOL,7946100439.04,20.97,249364880.24
3231,2023-03-04,Polkadot,DOT,6877947977.23,5.9126,181811096.5
3232,2023-03-04,Litecoin,LTC,6465508116.21,89.29,353464242.11
3233,2023-03-04,BShiba Inu,SHIB,6105991641.98,1.112e-05,158258658.66
3234,2023-03-04,TRON,TRX,6093518786.63,0.06668,183966664.6
3235,2023-03-04,XAvalanche,AVAX,5239281148.08,16.12,122435702.98
3236,2023-03-04,Dai,DAI,5206771837.89,0.9999,73812498.17
3237,2023-03-04,Uniswap,UNI,4689710089.01,6.1528,52854412.64
3238,2023-03-04,KChainlink,LINK,3543400244.72,6.8524,216105874.42
3239,2023-03-04,CWrapped Bitcoin,WBTC,3420526118.17,22317.87,104282148.1
3240,2023-03-11,Bitcoin,BTC,398509689462.44,20632.41,30180288175.61
3241,2023-03-11,Ethereum,ETH,181433531480.38,1482.62,14917080153.64
3242,2023-03-11,TTether,USDT,72628751184.13,1.0077,65038416671.1
3243,2023-03-11,BNB,BNB,43888118187.78,277.96,523623577.54
3244,2023-03-11,CUSD Coin,USDC,39692025359.59,0.9715,26682206826.53
3245,2023-03-11,XRP,XRP,18690407767.9,0.3668,1051093584.24
3246,2023-03-11,Cardano,ADA,10662752897.34,0.3073,444484033.94
3247,2023-03-11,ICPolygon,MATIC,9295779745.51,1.0643,714358472.55
3248,2023-03-11,EDogecoin,DOGE,8835092065.21,0.06659,449044632.08
3249,2023-03-11,DBinance USD,BUSD,8401216814.5,1.0006,8263868697.32
3250,2023-03-11,Solana,SOL,6979769156.22,18.23,696894876.44
3251,2023-03-11,Polkadot,DOT,6417811152.63,5.5077,307651125.04
3252,2023-03-11,BShiba Inu,SHIB,5688146083.08,1.036e-05,269478872.21
3253,2023-03-11,Dai,DAI,5462750197.29,0.9739,4642451630.55
3254,2023-03-11,TRON,TRX,5410791319.37,0.05927,416436742.12
3255,2023-03-11,Litecoin,LTC,5051064321.32,69.71,1077950407.73
3256,2023-03-11,XAvalanche,AVAX,4765369657.18,14.64,242350091.02
3257,2023-03-11,Uniswap,UNI,4174503409.24,5.4768,146101473.61
3258,2023-03-11,UNUS SED LEO,LEO,3365751341.66,3.5282,1074764.62
3259,2023-03-11,KChainlink,LINK,3210146428.54,6.208,335637067.4
3260,2023-03-18,Bitcoin,BTC,522258979606.24,26965.88,35723036817.12
3261,2023-03-18,Ethereum,ETH,211989155331.56,1761.66,10317822213.18
3262,2023-03-18,TTether,USDT,82280247142.75,1.0023,47735900215.92
3263,2023-03-18,BNB,BNB,51671780497.88,331.52,828471427.52
3264,2023-03-18,CUSD Coin,USDC,30350533329.12,0.9995,4862447404.61
3265,2023-03-18,XRP,XRP,19409805539.7,0.3744,867351027.09
3266,2023-03-18,Cardano,ADA,11763708094.52,0.3377,367227473.38
3267,2023-03-18,ICPolygon,MATIC,10836792185.24,1.1716,540691071.5
3268,2023-03-18,EDogecoin,DOGE,10172895137.8,0.07305,517840652.87
3269,2023-03-18,Solana,SOL,8370052842.06,21.2,789771840.36
3270,2023-03-18,Polkadot,DOT,7478701308.78,6.3286,268812457.03
3271,2023-03-18,BShiba Inu,SHIB,6317445935.57,1.072e-05,339199096.01
3272,2023-03-18,Litecoin,LTC,6047395550.18,82.98,602010402.64
3273,2023-03-18,TRON,TRX,5963273047.66,0.06588,266466761.5
3274,2023-03-18,DBinance USD,BUSD,5962656465.93,0.9995,7887178563.46
3275,2023-03-18,XAvalanche,AVAX,5617103412.92,16.99,260105946.01
3276,2023-03-18,Dai,DAI,4869507655.97,0.9982,196414230.82
3277,2023-03-18,CWrapped Bitcoin,WBTC,4161351774.64,26932.51,347500363.57
3278,2023-03-18,Uniswap,UNI,3750467138.43,6.4943,113208505.12
3279,2023-03-18,KChainlink,LINK,3585350794.43,6.9336,314031395.72
3280,2023-03-25,Bitcoin,BTC,532502525699.87,27494.71,13383005987.37
3281,2023-03-25,Ethereum,ETH,209835774491.86,1743.76,6614309912.22
3282,2023-03-25,TTether,USDT,82158074165.34,1.0008,22544554979.49
3283,2023-03-25,BNB,BNB,50292201931.85,322.67,439062619.56
3284,2023-03-25,CUSD Coin,USDC,30224851409.06,0.9997,3630877871.37
3285,2023-03-25,XRP,XRP,23053133441.92,0.4447,1832767575.88
3286,2023-03-25,Cardano,ADA,12261394377.58,0.352,211460875.98
3287,2023-03-25,EDogecoin,DOGE,10311506562.49,0.07404,286831067.04
3288,2023-03-25,ICPolygon,MATIC,9982064866.97,1.0792,313664954.75
3289,2023-03-25,Solana,SOL,8074177531.3,20.45,272949710.99
3290,2023-03-25,Polkadot,DOT,6982472102.31,5.9087,116202000.26
3291,2023-03-25,Litecoin,LTC,6673979934.76,91.58,493921885.26
3292,2023-03-25,BShiba Inu,SHIB,6195765221.64,1.051e-05,138048873.62
3293,2023-03-25,DBinance USD,BUSD,5963160693.26,0.9996,2833230626.18
3294,2023-03-25,TRON,TRX,5768159365.73,0.06372,212310172.49
3295,2023-03-25,XAvalanche,AVAX,5582231753.88,16.88,160302358.26
3296,2023-03-25,Dai,DAI,4880953666.91,0.9995,88713400.0
3297,2023-03-25,CWrapped Bitcoin,WBTC,4249100802.31,27500.43,64438054.68
3298,2023-03-25,KChainlink,LINK,3663564083.75,7.0848,193197164.4
3299,2023-03-25,Uniswap,UNI,3304121754.47,5.7214,55356926.91
3300,2023-04-01,Bitcoin,BTC,551254813486.46,28462.94,11552706040.27
3301,2023-04-01,Ethereum,ETH,219178945033.7,1821.41,5687973766.34
3302,2023-04-01,TTether,USDT,82121204419.54,1.0004,20524229862.51
3303,2023-04-01,BNB,BNB,49088984810.62,314.95,454087725.78
3304,2023-04-01,CUSD Coin,USDC,30230281714.07,0.9999,2695298200.0
3305,2023-04-01,XRP,XRP,26434994852.69,0.51,1823209246.35
3306,2023-04-01,Cardano,ADA,13696434591.21,0.3932,354925597.7
3307,2023-04-01,EDogecoin,DOGE,11399639873.34,0.08186,741714278.92
3308,2023-04-01,ICPolygon,MATIC,10287055924.91,1.1122,206656919.15
3309,2023-04-01,Solana,SOL,8327832007.05,21.09,230316043.34
3310,2023-04-01,Polkadot,DOT,7505094192.48,6.3509,139826886.26
3311,2023-04-01,Litecoin,LTC,6752850325.56,92.66,602776506.46
3312,2023-04-01,BShiba Inu,SHIB,6594415416.74,1.119e-05,342464911.31
3313,2023-04-01,TRON,TRX,6015325410.06,0.06645,221875331.1
3314,2023-04-01,DBinance USD,BUSD,5964179076.39,0.9998,2319545429.98
3315,2023-04-01,XAvalanche,AVAX,5885792123.38,17.8,120217970.01
3316,2023-04-01,Dai,DAI,4880391347.34,0.9994,99544230.07
3317,2023-04-01,CWrapped Bitcoin,WBTC,4400465899.45,28480.07,78872524.99
3318,2023-04-01,KChainlink,LINK,3904527402.86,7.5508,196396494.09
3319,2023-04-01,Uniswap,UNI,3523233967.81,6.1008,54361298.11
3320,2023-04-08,Bitcoin,BTC,540994709818.43,27947.79,9373255556.0
3321,2023-04-08,Ethereum,ETH,222684092970.25,1849.5,5016362733.1
3322,2023-04-08,TTether,USDT,81626079925.14,1.0004,18174194744.2
3323,2023-04-08,BNB,BNB,48416594301.93,310.63,461767800.59
3324,2023-04-08,CUSD Coin,USDC,30737390493.45,0.9998,2282839967.6
3325,2023-04-08,XRP,XRP,26171196834.54,0.5057,587641054.27
3326,2023-04-08,Cardano,ADA,13419992297.86,0.3856,202832133.59
3327,2023-04-08,EDogecoin,DOGE,11324029695.13,0.0814,507929908.87
3328,2023-04-08,ICPolygon,MATIC,10197374276.76,1.1025,138273150.52
3329,2023-04-08,Solana,SOL,7872230932.27,20.04,194413926.93
